bibliography.congress classifications_bibliography.languages_bibliography.title_bibliography.type_metadata.downloads_metadata.id_metadata.rank_bibliography.author.birth_bibliography.author.death_bibliography.author.name_bibliography.publication.day_bibliography.publication.full_bibliography.publication.month_bibliography.publication.month name_bibliography.publication.year_metadata.formats.total_metrics.difficulty.automated readability index_metrics.difficulty.coleman liau index_metrics.difficulty.dale chall readability score_metrics.difficulty.difficult words_metrics.difficulty.flesch kincaid grade_metrics.difficulty.flesch reading ease_metrics.difficulty.gunning fog_metrics.difficulty.linsear write formula_metrics.difficulty.smog index_metrics.sentiments.polarity_metrics.sentiments.subjectivity_metrics.statistics.average letter per word_metrics.statistics.average sentence length_metrics.statistics.average sentence per word_metrics.statistics.characters_metrics.statistics.polysyllables_metrics.statistics.sentences_metrics.statistics.syllables_metrics.statistics.words
PS_en_Tender Buttons: Objects—Food—Rooms_Text_722_15396_539_1874_1946_Stein, Gertrude_17_March 17, 2005_3_March_2005_8_8.4_8.87_6.61_2068_7.2_72.16_8.4_4.5_3.1_0.086573556945553_0.47177428000903_4.56_16_0.06_68339_370_891_20475_14971
E300_en_The Underground Railroad: A Record of Facts, Authentic Narratives, Letters, &c., Narrating the Hardships, Hair-Breadth Escapes and Death Struggles of the Slaves in Their Efforts for Freedom, As Related by Themselves and Others, or Witnessed by the Author._Text_721_15263_540_1821_1902_Still, William_5_March 5, 2005_3_March_2005_8_12.2_11.02_5.68_25467_9.1_67.08_10.4_11_3.1_0.117730843464034_0.481260673854922_4.88_21_0.05_1969355_13163_18936_564976.8_403272
PR_en_Nicholas Nickleby_Text_721_967_541_1812_1870_Dickens, Charles_27_April 27, 2006_4_April_2006_8_11.8_11.37_5.7_22937_8.3_69.11_9.6_14_3.1_0.100459837947223_0.505304959076763_4.94_19_0.05_1592784_9785_16183_443869.2_322303
PR_en_Jude the Obscure_Text_720_153_542_1840_1928_Hardy, Thomas_1_August, 1994_8_August_1994_8_9.2_10.09_5.96_13910_6_80.62_8.4_9_3.1_0.054030616478408_0.47790287370101_4.77_16_0.06_686001_4085_8767_194140.8_143965
PZ,PS_en_Daddy-Long-Legs_Text_718_157_543_1876_1916_Webster, Jean_9_June 9, 2008_6_June_2008_6_8.1_9.45_6.24_4473_5.2_82.65_7.6_13.5_3.1_0.108675077302107_0.505866242052846_4.71_14_0.07_174193_1025_2513_49631.4_36951
PR_en_The Tenant of Wildfell Hall_Text_718_969_544_1820_1849_Bronte, Anne_2_February 2, 2010_2_February_2010_7_12.4_10.51_6.14_14540_9.9_65.05_11.2_11_3.1_0.091228111764357_0.519543673986318_4.74_23_0.04_798839_4785_7296_229651.2_168520
PE_en_Fifteen Thousand Useful Phrases: A Practical Handbook Of Pertinent Expressions, Striking Similes, Literary, Commercial, Conversational, And Oratorical Terms, For The Embellishment Of Speech And Literature, And The Improvement Of The Vocabulary Of Those Persons Who Read, Write, And Speak English_Text_717_18362_545_1868_1953_Kleiser, Grenville_10_May 10, 2006_5_May_2006_7_125.1_19.46_17.9_13477_96.1_-175.51_96_6_28.7_0.098185135531879_0.598685512698755_6.08_235_0_496119_7003_346_137055.6_81607
_en_Plain Living: A Bush Idyll_Text_717_51404_546_1826_1915_Boldrewood, Rolf_8_March 8, 2016_3_March_2016_7_10.2_11.25_6.46_9840_7.2_72.16_8.4_7_3.1_0.150580883237468_0.513475670322639_4.97_16_0.06_381201_2619_4644_108207_76638
PS,HM_en_On the Duty of Civil Disobedience_Text_717_71_547_1817_1862_Thoreau, Henry David_12_12 June 2004_6_June_2004_7_13.9_10.16_7.44_1487_11.1_62.01_12.4_14_8.8_0.111757981174077_0.509667646660797_4.68_26_0.04_43665_390_352_13063.5_9333
PR_en_The Man Who Would Be King_Text_714_8147_548_1865_1936_Kipling, Rudyard_1_May, 2005_5_May_2005_8_8.7_8.93_6.45_1767_6.4_79.6_8.8_13_3.1_0.060807688255444_0.432788622339705_4.57_17_0.06_64923_227_822_18047.7_14194
BR_en_Orthodoxy_Text_713_130_549_1874_1936_Chesterton, G. K. (Gilbert Keith)_1_May, 1994_5_May_1994_6_10.8_10.1_6.37_7018_8.7_68.1_10_7.5_3.1_0.075123825022048_0.512496884082579_4.72_20_0.05_300901_2760_3186_90873_63809
PR_en_The Tragedy of Macbeth_Text_712_1129_550_1564_1616_Shakespeare, William_1_January 1, 1623_1_January_1623_7_8.2_10.19_6.39_2439_4.8_83.66_7.2_52_3.1_0.122414773420818_0.505413648357961_4.89_13_0.08_89223_165_1392_23570.1_18248
PR,CT_en_Boswell's Life of Johnson: Abridged and edited, with an introduction by Charles Grosvenor Osgood_Text_712_1564_551_1740_1795_Boswell, James_12_May 12, 2006_5_May_2006_7_11.4_10.44_5.89_17347_8.7_68.1_10_27.5_3.1_0.157337214255602_0.512920369065499_4.78_20_0.05_1037653_7302_10561_300604.5_217186
_en_License to Steal_Text_710_51420_552_0_0_Newman, Louis_11_March 11, 2016_3_March_2016_8_16.2_13.52_8.49_774_11.9_54.56_12_6.5_8.8_0.090928253347608_0.507894200582373_5.26_25_0.04_17803_191_132_5143.5_3383
_en_A Queen of Tears, vol. 1 of 2: Caroline Matilda, Queen of Denmark and Norway and Princess; of Great Britain and Ireland_Text_709_51368_553_1860_1905_Wilkins, W. H. (William Henry)_5_March 5, 2016_3_March_2016_8_14.3_12.48_6.46_9697_11.1_56.59_11.2_3.5_8.8_0.121174373331045_0.471498959441742_5.08_23_0.04_462143_3881_3837_132806.7_90906
_en_The Music Master of Babylon_Text_704_51379_554_1909_1976_Pangborn, Edgar_6_March 6, 2016_3_March_2016_8_9.5_10.96_7.2_1893_6.8_73.17_8_5.5_3.1_0.070047823366408_0.464132680932089_4.92_15_0.06_52077_313_683_14535.9_10584
PR_en_Sonnets from the Portuguese_Text_696_2002_555_1806_1861_Browning, Elizabeth Barrett_14_September 14, 2004_9_September_2004_8_11.6_9.98_6.85_753_7.9_75.54_10.4_13_3.1_0.201304486244646_0.538394928062481_4.7_21_0.05_25781_58_251_6855.3_5482
B_en_Essays of Schopenhauer_Text_693_11945_556_1788_1860_Schopenhauer, Arthur_7_April 7, 2004_4_April_2004_8_17.4_12.14_7.02_8738_13.8_49.49_14_12_8.8_0.110442162500826_0.508477727150064_4.97_30_0.03_362987_4025_2373_109003.5_72966
PR_en_A Midsummer Night's Dream_Text_692_2242_557_1564_1616_Shakespeare, William_1_January 1, 1600_1_January_1600_7_9.2_9.74_6.41_2214_6_80.62_8.4_13.5_3.1_0.16039309656954_0.522801721908371_4.71_16_0.06_83258_124_1051_22693.5_17672
_en_The Principles of Chemistry Volume I (of 2)_Text_691_51326_558_0_0_Mendeleyev, Dmitry Ivanovich_29_February 29, 2016_2_February_2016_7_16.7_14.05_2.02_17861_13_46.1_12_4_8.8_0.088679391548737_0.449394983386778_5.35_25_0.04_1932265_22826_14008_560575.8_361074
PR_en_The Tragedy of Julius Caesar_Text_689_1120_559_1564_1616_Shakespeare, William_1_January 1, 1623_1_January_1623_7_7.5_9.38_6.03_2311_4.8_83.66_7.2_55_3.1_0.14157692795929_0.532988439689182_4.75_13_0.08_99045_146_1582_27023.4_20842
PZ_en_Grimm's Fairy Stories_Text_688_11027_560_1785_1863_Grimm, Jacob_10_February 10, 2004_2_February_2004_7_11.4_8.71_5.84_3417_7.5_81.97_11.2_13.5_3.1_0.097562957409428_0.496054409561836_4.43_23_0.04_224364_333_2110_62066.7_50621
DC_en_Memoirs of Napoleon Bonaparte — Complete_Text_688_3567_561_1769_1834_Bourrienne, Louis Antoine Fauvelet de_3_September 3, 2006_9_September_2006_8_13.5_12.07_5.67_29300_10.7_57.61_10.8_5_8.8_0.104156937304143_0.47444771092204_5.01_22_0.04_2454011_22188_21668_727113.6_489658
D_en_The Influence of Sea Power Upon History, 1660-1783_Text_687_13529_562_1840_1914_Mahan, A. T. (Alfred Thayer)_26_September 26, 2004_9_September_2004_8_17.6_12.89_6.15_14364_13.4_50.5_13.6_5.5_8.8_0.096206001954698_0.401039607232167_5.1_29_0.03_1076282_8739_7045_307634.4_211227
PR_en_The Wendigo_Text_686_10897_563_1869_1951_Blackwood, Algernon_31_January 31, 2004_1_January_2004_8_12.3_11.6_7.06_2826_8.7_68.1_10_14_3.1_0.035287792116424_0.513207315084814_4.98_20_0.05_91490_558_892_25988.4_18383
_en_Swenson, Dispatcher_Text_686_51331_564_1910_1958_Miller, R. DeWitt_29_February 29, 2016_2_February_2016_8_8.3_11.63_6.91_1351_4.8_78.25_6_5_3.1_0.082522138208085_0.42540750358628_5.24_10_0.1_40224_252_759_10917.9_7673
_en_A Dog Day: or The Angel in the House_Text_685_51306_565_0_0_Emanuel, Walter_26_February 26, 2016_2_February_2016_7_8.8_12.21_7.07_341_3.7_86.71_6_4_3.1_0.099157193816285_0.509646616010253_5.34_10_0.1_9778_66_180_2414.7_1830
PA_en_In Praise of Folly: Illustrated with Many Curious Cuts_Text_684_30201_566_1469_1536_Erasmus, Desiderius_6_October 6, 2009_10_October_2009_8_26.3_11.85_8.4_6630_20_38.66_21.6_11_8.8_0.144248911954956_0.509697249041102_4.87_49_0.02_218530_1621_906_64078.2_44850
PZ,PR_en_Cautionary Tales for Children_Text_681_27424_567_1870_1953_Belloc, Hilaire_5_December 5, 2008_12_December_2008_8_13.3_14.73_7.62_541_7.2_72.16_8.4_8.5_3.1_-0.014003615269761_0.563820378387045_5.57_16_0.06_14885_129_158_3732.3_2674
TX_en_Cookery and Dining in Imperial Rome_Text_681_29728_568_0_0_Apicius_19_August 19, 2009_8_August_2009_8_12.9_13.92_6.93_16425_7.6_71.14_8.8_7_3.1_0.086258688770963_0.465614196239446_5.43_17_0.06_573945_4909_6028_152045.1_105698
PN_en_Famous Modern Ghost Stories_Text_680_15143_569_0_0_Unknown_22_February 22, 2005_2_February_2005_8_9.3_10.09_6.18_10505_7.2_72.16_8.4_7.5_3.1_0.050303762351462_0.489151321300498_4.77_16_0.06_451838_2254_5719_128006.1_94666
TX_en_The Book of Household Management_Text_679_10136_570_1836_1865_Beeton, Mrs. (Isabella Mary)_19_November 19, 2003_11_November_2003_7_12.4_11.66_5.52_29035_8.7_68.1_10_7.5_3.1_0.090350446878657_0.479277164586766_4.99_20_0.05_2569503_16590_25007_704001.6_514564
HC_en_The Economic Consequences of the Peace_Text_679_15776_571_1883_1946_Keynes, John Maynard_6_May 6, 2005_5_May_2005_8_16.9_13.23_6.66_7434_12.6_52.53_12.8_14.5_8.8_0.083523009271587_0.423409854633351_5.21_27_0.04_362587_4237_2520_106057.8_69597
F2155,G_en_A General History of the Pyrates:: from their first rise and settlement in the island of Providence, to the present time_Text_677_40580_572_0_1731_Defoe, Daniel_25_August 25, 2012_8_August_2012_9_21.9_12.03_7.05_11651_16.5_47.8_18_27_3.1_0.091630850638906_0.450490591553133_4.9_40_0.02_633069_3051_3189_175989.6_129089
_en_Stories from The Arabian Nights_Text_676_51432_573_1865_1959_Housman, Laurence_13_March 13, 2016_3_March_2016_7_15.3_10.4_6.89_3297_12.2_58.96_13.6_15_3.1_0.121048356493672_0.520733926724013_4.67_29_0.03_134089_655_973_38831.4_28729
PZ_en_The Story of Doctor Dolittle_Text_675_501_574_1886_1947_Lofting, Hugh_1_April, 1996_4_April_1996_7_7.7_8.75_5.8_2330_5.6_81.63_8_18.5_3.1_0.072344248981342_0.481118216257902_4.59_15_0.07_119068_364_1718_32674.5_25955
GT,D_en_Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period_Text_674_10940_575_1806_1884_Jacob, P. L._4_February 4, 2004_2_February_2004_9_16.3_13.23_6.6_16719_12.3_53.55_12.4_9_8.8_0.105769174182277_0.464648480856635_5.21_26_0.04_820838_7707_5989_236169.9_157577
PA_en_Cicero's Tusculan Disputations: Also, Treatises On The Nature Of The Gods, And On The Commonwealth_Text_674_14988_576_-106_-43_Cicero, Marcus Tullius_9_February 9, 2005_2_February_2005_8_16.7_11.33_6.45_15201_12.6_57.95_14_4_8.8_0.151124110872655_0.526705172393885_4.83_30_0.03_876187_7118_5909_259235.1_181274
ML_en_The Complete Plays of Gilbert and Sullivan_Text_671_808_577_1836_1911_Gilbert, W. S. (William Schwenck)_1_February, 1997_2_February_1997_7_8.6_11.12_5.98_17882_5.6_76.22_6.8_6.5_3.1_0.141686403703592_0.561064814168372_5.05_12_0.08_814526_4355_12962_219984.3_161243
PR_en,enm_Sir Gawayne and the Green Knight: An Alliterative Romance-Poem (c. 1360 A.D.)_Text_669_14568_578_0_0_Unknown_3_January 3, 2005_1_January_2005_9_12.3_9.81_6.85_5026_9.1_72.5_11.6_5_3.1_0.187958190381227_0.500316923434248_4.62_24_0.04_181520_150_1635_49804.2_39281
PJ_en_The Book of the Thousand Nights and a Night — Volume 01_Text_667_3435_579_0_0_Unknown_1_September, 2003_9_September_2003_8_13.5_9.81_6.37_15885_9.9_70.47_12.4_6.5_3.1_0.112742145599392_0.467225440237003_4.62_26_0.04_802408_2464_6625_224472.6_173812
_en_Composition_Text_667_45410_580_1857_1922_Dow, Arthur Wesley_15_April 15, 2014_4_April_2014_11_12.5_13.17_6.97_3662_9.1_61.67_9.2_12_3.1_0.127758098392985_0.428712862063118_5.25_18_0.05_124599_1192_1287_36196.2_23734
PR_en_The Ballad of the White Horse_Text_666_1719_581_1874_1936_Chesterton, G. K. (Gilbert Keith)_1_April, 1999_4_April_1999_7_15.8_9.99_6.81_1805_10.7_73.85_14.4_10.5_3.1_0.049162844144532_0.463465889029582_4.6_31_0.03_80392_58_562_20994.3_17475
PQ_en_Phaedra_Text_665_1977_582_1639_1699_Racine, Jean_1_November, 1999_11_November_1999_6_9_10.32_6.63_2035_5.2_82.65_7.6_14.5_3.1_0.049413822217697_0.54535395174985_4.86_14_0.07_67979_239_934_18495.9_14001
_en_Man of Distinction_Text_665_51288_583_1928_1988_Shaara, Michael_23_February 23, 2016_2_February_2016_8_9.9_11.36_7.61_437_8_64.71_8_7.5_3.1_0.125595372955186_0.541908116545967_5.04_15_0.07_10770_113_141_3135.6_2139
PR_en_The Mill on the Floss_Text_663_6688_584_1819_1880_Eliot, George_1_October, 2004_10_October_2004_8_11.5_10.15_5.91_16055_7.9_75.54_10.4_3_3.1_0.088035334713967_0.512724349603516_4.73_21_0.05_977083_5313_9664_275125.5_206412
PR_en_Lord Jim_Text_662_5658_585_1857_1924_Conrad, Joseph_9_January 9, 2006_1_January_2006_7_9.5_9.51_6.08_13071_6.4_79.6_8.8_6.5_3.1_0.050158198053523_0.499296006979647_4.67_17_0.06_601440_3357_7197_173457_128708
PS_en_The Piazza Tales_Text_659_15859_586_1819_1891_Melville, Herman_18_May 18, 2005_5_May_2005_8_14.3_12.42_7.1_11661_11.1_56.59_11.2_8_3.1_0.060152298596913_0.46058494879198_5.07_23_0.04_401166_2848_3345_114809.4_79165
ND_en_A Treatise on Painting_Text_659_46915_587_1452_1519_Leonardo, da Vinci_20_September 20, 2014_9_September_2014_8_13.8_11.84_6.22_6606_9.9_65.05_11.2_8.5_3.1_0.109594269907965_0.4362836891002_4.97_23_0.04_359364_2048_3061_100051.2_72270
PR_en_A Christmas Carol_Text_658_19337_588_1812_1870_Dickens, Charles_20_September 20, 2006_9_September_2006_8_9.3_10.09_6.47_3783_6_80.62_8.4_14_3.1_0.106503487210936_0.500442453622125_4.77_16_0.06_139805_480_1763_38523.6_29282
PR_en_A Shropshire Lad_Text_658_5720_589_1859_1936_Housman, A. E. (Alfred Edward)_1_May, 2004_5_May_2004_7_13.3_10.33_6.78_1091_8.3_79.94_12_14_3.1_0.090234511945921_0.53565732589558_4.71_25_0.04_42616_66_360_10955.7_9046
B_en_The Will to Believe, and Other Essays in Popular Philosophy_Text_655_26659_590_1842_1910_James, William_8_May 8, 2009_5_May_2009_8_14.6_12.07_6.67_11823_11.5_55.58_11.6_14_8.8_0.096704219862029_0.494847314764203_5.01_24_0.04_507099_5910_4068_150146.1_101183
PR_en_Love and Freindship [sic]_Text_654_1212_591_1775_1817_Austen, Jane_1_February, 1998_2_February_1998_7_14.1_10.57_7_4366_11.1_62.01_12.4_13_3.1_0.142070003374547_0.547007115782947_4.75_26_0.04_157906_1091_1263_47058.3_33252
_en_Slaveholding: Weighed in the Balance of Truth_Text_654_51371_592_0_0_Fitch, Charles_5_March 5, 2016_3_March_2016_8_14_9.75_7.16_1455_10.3_69.45_12.8_8.5_3.1_0.075087250968059_0.494357070330522_4.61_27_0.04_48382_276_382_14118.3_10497
PA_en_Oedipus King of Thebes: Translated into English Rhyming Verse with Explanatory Notes_Text_652_27673_593_-496_-406_Sophocles_31_December 31, 2008_12_December_2008_8_8.5_10.49_6.1_2105_4.8_83.66_7.2_11_3.1_0.093583422412627_0.526004357265877_4.89_13_0.07_89076_193_1317_22861.8_18226
_en_Bullet With His Name_Text_652_51436_594_1910_1992_Leiber, Fritz_13_March 13, 2016_3_March_2016_8_10.7_11.42_7.26_2084_7.6_71.14_8.8_8.5_3.1_0.047652709012599_0.451658601331044_5_17_0.06_59235_402_692_16668_11842
LB_en_Emile_Text_652_5427_595_1712_1778_Rousseau, Jean-Jacques_1_April, 2004_4_April_2004_6_13.1_9.75_5.82_15129_10.7_63.02_12_18_3.1_0.122161121995223_0.530988770545319_4.61_25_0.04_1160348_6504_9816_344070.9_251964
BL_en_Myths of the Norsemen: From the Eddas and Sagas_Text_650_28497_596_1859_1929_Guerber, H. A. (Helene Adeline)_4_April 4, 2009_4_April_2009_8_17.6_12.43_6.85_10943_12.6_57.95_14_1_3.1_0.122959460518839_0.530159817962894_5.02_30_0.03_503971_2478_3269_139669.2_100347
BL_en_The Golden Bough: A Study of Magic and Religion_Text_650_3623_597_1854_1941_Frazer, James George_1_January, 2003_1_January_2003_7_15.6_10.69_6.03_24787_12.2_58.96_13.6_2_3.1_0.07326131844502_0.443932175772953_4.72_29_0.03_1933100_12904_13814_569884.5_409963
_en_How the Other Half Lives: Studies Among the Tenements of New York_Text_649_45502_598_1849_1914_Riis, Jacob A. (Jacob August)_26_April 26, 2014_4_April_2014_9_12.9_11.03_6.59_9369_9.9_65.05_11.2_13.5_3.1_0.056098471174587_0.458362744813648_4.83_23_0.04_394043_2610_3522_113366.7_81588
PR_en_Romeo and Juliet_Text_648_1513_599_1564_1616_Shakespeare, William_1_January 1, 1597_1_January_1597_7_9.3_10.66_6.25_3014_5.6_81.63_8_2.5_3.1_0.14850397818816_0.538534233215923_4.92_15_0.07_125550_233_1687_32728.5_25512
PS_en_Mark Twain's Speeches_Text_648_3188_600_1835_1910_Twain, Mark_19_August 19, 2006_8_August_2006_7_9.5_9.46_6.2_9777_6.8_78.59_9.2_61_3.1_0.147860124552544_0.485967387628114_4.61_18_0.05_425130_2919_4988_124439.4_92182
PR_en_The Man with Two Left Feet, and Other Stories_Text_648_7471_601_1881_1975_Wodehouse, P. G. (Pelham Grenville)_1_February, 2005_2_February_2005_7_7_8.87_5.87_7123_4.8_83.66_7.2_11_3.1_0.090058655838489_0.481795739219037_4.61_13_0.07_327280_1542_5308_92072.7_70979
PT_de_Märchen für Kinder_Text_645_19163_602_1805_1875_Andersen, H. C. (Hans Christian)_3_September 3, 2006_9_September_2006_8_11.3_13.16_6.4_7195_6.8_73.17_8_5.5_3.1_0.442159383465545_0.694949494949495_5.35_15_0.07_301721_1129_3736_77601.6_56394
PR_en_Sense and Sensibility_Text_645_21839_603_1775_1817_Austen, Jane_15_June 15, 2007_6_June_2007_7_12.4_10.85_5.89_9350_9.1_67.08_10.4_9_3.1_0.131733313680068_0.53207980013489_4.85_21_0.05_591337_4047_5566_171572.4_121839
PZ_en_Fairy Tales of Hans Christian Andersen_Text_645_27200_604_1805_1875_Andersen, H. C. (Hans Christian)_8_November 8, 2008_11_November_2008_7_10.3_9.17_5.47_19702_7.6_76.56_10_52_3.1_0.138969854511542_0.508753907379291_4.56_20_0.05_1692906_4307_18021_473450.4_371292
NK_en_Illustrated History of Furniture: From the Earliest to the Present Time_Text_644_12254_605_1850_1930_Litchfield, Frederick_4_May 4, 2004_5_May_2004_8_15.4_14.28_6.77_9840_10.7_57.61_10.8_6_8.8_0.146224137658511_0.421604651496963_5.39_22_0.04_410770_3900_3317_117376.2_76222
_en_End as a Hero_Text_644_51267_606_1925_1993_Laumer, Keith_22_February 22, 2016_2_February_2016_8_7.2_9.84_6.98_2171_5.2_77.23_6.4_5.5_3.1_0.020578912853126_0.462629088864414_4.88_11_0.09_59894_303_1079_16564.5_12270
_en_Hafiz in London_Text_644_51392_607_0_0_Hafiz, 14th cent._8_March 8, 2016_3_March_2016_6_15.2_11.2_7.65_1087_10.3_69.45_12.8_7_3.1_0.143005398957103_0.54805383379247_4.86_27_0.04_31155_73_233_8313.3_6417
PS_en_The Gods of Mars_Text_643_64_608_1875_1950_Burroughs, Edgar Rice_17_June 17, 2008_6_June_2008_6_11.1_9.69_6.01_6956_7.9_75.54_10.4_17.5_3.1_0.063614117695675_0.495311618794125_4.65_21_0.05_384286_1580_3896_110563.2_82689
TR_en_The Pencil of Nature_Text_642_33447_609_1800_1877_Talbot, William Henry Fox_16_August 16, 2010_8_August_2010_10_14.3_12.13_7.5_1604_11.5_55.58_11.6_3.5_8.8_0.108662549486509_0.480772752431919_5.02_24_0.04_47597_416_393_14123.7_9478
JN_en_My Own Story_Text_642_34856_610_1858_1928_Pankhurst, Emmeline_6_January 6, 2011_1_January_2011_9_13.2_11.67_6.2_8920_10.7_57.61_10.8_11.5_3.1_0.078572640545179_0.463953515246022_4.94_22_0.04_472645_3799_4233_139579.2_95774
PR_en_Salomé: A Tragedy in One Act_Text_641_42704_611_1854_1900_Wilde, Oscar_12_May 12, 2013_5_May_2013_8_5.5_8.33_5.8_1433_3.3_87.72_5.6_5_3.1_0.030012898361559_0.507733547087833_4.67_9_0.1_61485_208_1338_17100_13170
_en_An Advanced English Grammar with Exercises_Text_641_45814_612_0_0_Farley, Frank Edgar_29_May 29, 2014_5_May_2014_6_9.9_12.98_6.05_12153_5.6_76.22_6.8_15_3.1_0.041732321115247_0.412282942943141_5.37_12_0.08_567626_4591_8762_148430.7_105795
_en_What is Posat?_Text_637_51336_613_0_0_Smith, Phyllis Sterling_1_March 1, 2016_3_March_2016_8_9_11.13_7.37_1095_7.2_66.74_7.2_5_3.1_0.061401926533506_0.504140361952863_5_13_0.07_28009_256_408_8132.4_5601
PR_en_His Last Bow: An Epilogue of Sherlock Holmes_Text_636_2350_614_1859_1930_Doyle, Arthur Conan_1_October, 2000_10_October_2000_7_7.3_9.16_6.76_954_4.8_83.66_7.2_17.5_3.1_0.091565489006282_0.46922627531199_4.66_13_0.07_28325_146_450_8054.1_6082
B_en_Mysticism and Logic and Other Essays_Text_634_25447_615_1872_1970_Russell, Bertrand_12_May 12, 2008_5_May_2008_7_16.7_12.54_6.64_7332_13_51.52_13.2_12.5_8.8_0.081862548885292_0.476700140200595_5.09_28_0.04_365179_4665_2533_109523.7_71757
F1201_en_The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2): Written by Himself Containing a True and Full Account of the Discovery and Conquest of Mexico and New Spain._Text_632_32474_616_1496_1584_Diaz del Castillo, Bernal_21_May 21, 2010_5_May_2010_8_17.3_11.85_6.09_10658_13_56.93_14.4_8_8.8_0.126697230481882_0.470617806693342_4.92_31_0.03_905914_6423_5930_265553.1_184178
_en_The Dunwich Horror_Text_632_50133_617_1890_1937_Lovecraft, H. P. (Howard Phillips)_4_October 4, 2015_10_October_2015_7_14.1_12.13_7.61_3111_9.9_65.05_11.2_6_3.1_0.020034987869716_0.481031445696718_5.02_23_0.04_86905_588_726_24795_17318
DF,PA_en_Anabasis_Text_630_1170_618_-431_-355_Xenophon_1_January, 1998_1_January_1998_7_14.9_10.45_6.45_8529_11.8_59.98_13.2_5.5_3.1_0.115687006431875_0.459684871314816_4.73_28_0.04_448493_2378_3370_129461.4_94860
PT_en_The Younger Edda; Also called Snorre's Edda, or The Prose Edda_Text_629_18947_619_0_1241_Snorri Sturluson_31_July 31, 2006_7_July_2006_7_9.7_10.21_6.19_7244_6.4_79.6_8.8_6.5_3.1_0.144761344759625_0.50274780568603_4.79_17_0.06_320473_1015_3909_85551.3_66946
PZ_en_The Arabian Nights: Their Best-known Tales_Text_629_20916_620_0_0_Unknown_27_March 27, 2007_3_March_2007_7_15.7_10.05_6.25_8176_11.5_66.41_14_18.5_3.1_0.156948424147253_0.49565349406717_4.61_30_0.03_529633_2285_3720_154253.7_114821
LB_en_Dr. Montessori's Own Handbook_Text_628_29635_621_1870_1952_Montessori, Maria_8_August 8, 2009_8_August_2009_8_13.6_12.02_6.62_3013_9.5_66.07_10.8_16_8.8_0.094156782748402_0.456972517936519_5_22_0.04_125695_1138_1097_36100.8_25130
PS_en_The Works of Edgar Allan Poe — Volume 4_Text_626_2150_622_1809_1849_Poe, Edgar Allan_19_May 19, 2008_5_May_2008_8_12.2_11.89_6.89_11494_9.5_60.65_9.6_18.5_8.8_0.107602512903661_0.505665716361239_5.03_19_0.05_394955_4072_3941_115952.4_78589
PR_en_The Mysteries of Udolpho_Text_626_3268_623_1764_1823_Radcliffe, Ann Ward_1_June, 2002_6_June_2002_7_16.3_11.9_5.92_16415_11.8_59.98_13.2_13_3.1_0.075732989918573_0.503926546987623_4.98_28_0.04_1444531_9152_10169_415960.2_290340
_en_In the path of the alphabet: an historical account of the ancient beginnings and; evolution of the modern alphabet_Text_625_51422_624_0_0_Jermain, Frances_11_March 11, 2016_3_March_2016_6_15.7_13.64_6.98_4299_11.5_55.58_11.6_6_8.8_0.140605324818196_0.424558358693013_5.28_24_0.04_166376_1704_1283_48296.7_31506
E201,JK_en_The Declaration of Independence of the United States of America_Text_624_1_625_1743_1826_Jefferson, Thomas_4_July 4, 1776_7_July_1776_7_23.8_30.95_10.79_14_4.1_74.86_4_2_3.1_0_0.066666666666667_9.03_5_0.19_289_2_6_48.6_32
_en_A Bad Day for Vermin_Text_623_51258_626_1925_1993_Laumer, Keith_21_February 21, 2016_2_February_2016_8_8.3_11.12_7.8_467_5.2_77.23_6.4_6.5_3.1_0.036840582549634_0.428892048564462_5.1_11_0.09_10401_48_179_2817_2039
PZ_en_Anne's House of Dreams_Text_623_544_627_1874_1942_Montgomery, L. M. (Lucy Maud)_1_May, 1996_5_May_1996_7_7.7_9.33_5.82_7477_5.2_82.65_7.6_26_3.1_0.122292258282556_0.51217365147517_4.69_14_0.07_371897_1370_5645_104102.1_79374
DS_en_The Tribes and Castes of the Central Provinces of India, Volume 1_Text_622_20583_628_1873_1915_Russell, R. V. (Robert Vane)_15_February 15, 2007_2_February_2007_8_12.3_12.76_6.18_19258_9.1_61.67_9.2_11.5_3.1_0.066345533551416_0.415827064666809_5.18_18_0.05_952723_8940_9851_274562.1_184101
PQ_en_The Romance of Tristan and Iseult_Text_621_14244_629_1864_1938_Bedier, Joseph_3_December 3, 2004_12_December_2004_8_10.8_8.59_6.05_2157_7.2_82.98_10.8_6.5_3.1_0.106640621007103_0.509284831957387_4.41_22_0.04_113729_73_1128_30776.4_25783
D501_de_In Stahlgewittern, aus dem Tagebuch eines Stoßtruppführers_Text_621_34099_630_1895_1998_Junger, Ernst_19_October 19, 2010_10_October_2010_8_15.6_17.8_7.42_12768_9.5_55.24_8.4_5_3.1_0.0912148535401_0.499373433583961_6.1_16_0.06_411406_3964_4060_107951.4_67468
PR_en_Lady Susan_Text_621_946_631_1775_1817_Austen, Jane_1_June 1997_6_June_1997_7_12.4_10.39_6.68_2773_9.9_65.05_11.2_11_3.1_0.12707987772787_0.553882377067997_4.72_23_0.04_108750_899_993_32407.2_23047
